questionUid,examId,standardUnitKey,subUnitKey,graphRequirement,graphRole,graphGapDisposition,problemImageRef,solutionImageRef,problemImageStatus,problemVisualType,problemVisualStatus,solutionImageStatus,baselineProblemImageHash,baselineSolutionImageHash
h1:original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js_8,original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js_9,original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_금당고_2학기_기말_고1_기출/q09-solution.svg,ABSENT,,ABSENT,PRESENT,,65ef8c3d894ef8b5f844999b46c78f05d00a36b5f10663c7280e8914a84f68ec
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_10,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_순천고_2학기_기말_고1_기출/q10.png,,PRESENT,,PRESENT,ABSENT,9ff29a8b53fc84cfbec62273f6060cf490b3f6422eed8ccf66130bf90b62a22c,
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_12,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_13,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_순천고_2학기_기말_고1_기출/q13.png,,PRESENT,,PRESENT,ABSENT,5e81f9c184e74e0a5e04598fa10f8fcae21e10ca4be3f58b199ab232d23aff7a,
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_14,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_15,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_17,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_순천고_2학기_기말_고1_기출/q17-solution.svg,ABSENT,,ABSENT,PRESENT,,190ce1041f627645e091ef831a9f433dd1fa1d05e76db797eed135174221093b
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_18,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_순천고_2학기_기말_고1_기출/q18-solution.svg,ABSENT,,ABSENT,PRESENT,,b77d107a5eaab2178ec0c4fe516947bb1cabd8c85f16050c7d716b66eb84ea73
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_19,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_21,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_22,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_23,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_순천고_2학기_기말_고1_기출/q23-solution.svg,ABSENT,,ABSENT,PRESENT,,1a9ad7f455ab327fc3155880d5f6bba564a25d02f16e13a82fef1d3ccfd9271c
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_3,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_4,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_순천고_2학기_기말_고1_기출/q4.png,,PRESENT,,PRESENT,ABSENT,30a3cd4d6c2d4a03ee7559425e32fda7b9ae4f6f2e24942fbd7d912cfb4ca7e1,
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_7,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_8,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_9,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js_10,original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_제일고_2학기_기말_고1_기출/q10.png,,PRESENT,,PRESENT,ABSENT,9ab459f7e6d20f9dfa0fdc210eeed5ea4f11c439d8eaf5fae8875c3a6b928e64,
h1:original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js_11,original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_제일고_2학기_기말_고1_기출/q11-solution.svg,ABSENT,,ABSENT,PRESENT,,02e893dd485c62cb8f1a0a9ae608ff37e1f49a151776387f16f7c68d8b2fd6b6
h1:original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js_12,original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_제일고_2학기_기말_고1_기출/q12.png,,PRESENT,,PRESENT,ABSENT,0e37b5ca16abf325e8529469db976101fd3b2b966bbcb8443bce7c38d6923ff4,
h1:original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js_13,original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_제일고_2학기_기말_고1_기출/q13-solution.svg,ABSENT,,ABSENT,PRESENT,,dd828a88a9346c7a3cdfa868453b1947e7182ada671492845b9c2799a1267bf8
h1:original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js_14,original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_제일고_2학기_기말_고1_기출/q14-solution.svg,ABSENT,,ABSENT,PRESENT,,a4d6dc7b20a57c98abe4a2d6bfbd40674d5e8695224668ba9952fe73b9295ca2
h1:original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js_15,original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js_16,original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js_17,original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_제일고_2학기_기말_고1_기출/q17.png,,PRESENT,,PRESENT,ABSENT,569b51b660358d391fb64d3318c56212a8dc21b961690d75072a42543468c28c,
h1:original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js_18,original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js_20,original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_제일고_2학기_기말_고1_기출/q20-solution.svg,ABSENT,,ABSENT,PRESENT,,6b26fac80623b495ad8d5df979de78ff5a7584ae7b0513bb1637ddf4e9ac6126
h1:original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js_21,original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_1,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_팔마고_2학기_기말_고1_기출/q01.png,,PRESENT,,PRESENT,ABSENT,aab69ec0ef2acfb9aef68d353f20e81e92add01e4bf68cc70dc4179243b4c1e5,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_10,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_11,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_팔마고_2학기_기말_고1_기출/q11-solution.svg,ABSENT,,ABSENT,PRESENT,,81623d1a3b489fbb4dce9e752b2791c16f0f515e502f478cc820cea1bff74dd1
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_14,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_팔마고_2학기_기말_고1_기출/q14-solution.svg,ABSENT,,ABSENT,PRESENT,,718909811b71688e73c901667298438e0e52ad6c731ed1d84d18eebb4358063b
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_15,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_16,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_17,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_18,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_팔마고_2학기_기말_고1_기출/q18.png,,PRESENT,,PRESENT,ABSENT,8491fec960056130eba5f8b6b913e6a3f9bb13d2194de586f1f1a02962201e9f,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_19,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_팔마고_2학기_기말_고1_기출/q19.png,,PRESENT,,PRESENT,ABSENT,017873ddd1360e2c9e40ab6d5b5bbf8ab8b000efbe5ed4c81bcbfd6d5df740a4,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_2,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_팔마고_2학기_기말_고1_기출/q02.png,,PRESENT,,PRESENT,ABSENT,776aa74a7f9ef5615644e0a1190a2f88bcff2d29195bdb3f4d6e5b69eda415ea,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_20,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_21,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_22,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_23,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_팔마고_2학기_기말_고1_기출/q23-solution.svg,ABSENT,,ABSENT,PRESENT,,83a1ad45071e63005c64f84b3d2f3fb6418b8b92c91c15f89790b36e793f6f30
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_3,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_INVERSE,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_팔마고_2학기_기말_고1_기출/q03.png,,PRESENT,,PRESENT,ABSENT,776aa74a7f9ef5615644e0a1190a2f88bcff2d29195bdb3f4d6e5b69eda415ea,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_4,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_팔마고_2학기_기말_고1_기출/q04-solution.svg,ABSENT,,ABSENT,PRESENT,,067de129b1c31c18eb151c1d43e151af73b98a5dc28a34114e0a20279639a9c7
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_5,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_팔마고_2학기_기말_고1_기출/q05.png,,PRESENT,,PRESENT,ABSENT,ada8eeaf649f604be115d0414dcad3064e6e6c9a2f5404ea9591f503c7b067a3,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_6,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_팔마고_2학기_기말_고1_기출/q06-solution.svg,ABSENT,,ABSENT,PRESENT,,77c5c1766a73cd236c4296cc711b8c788927c08573d1386e05e709ea927f264d
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_7,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_8,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_9,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_10,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_11,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_효천고_2학기_기말_고1_기출/q11-solution.svg,ABSENT,,ABSENT,PRESENT,,21d18e26b8c5e4f8ccd0a62af57e04ee405fef6a11b18d9e3effccf5745d3cdf
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_12,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_13,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_효천고_2학기_기말_고1_기출/q13.png,,PRESENT,,PRESENT,ABSENT,e5be55fa4a0090305be349f68232215951f449962cf6a86475bf84adfee9d67c,
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_15,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_16,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_17,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_효천고_2학기_기말_고1_기출/q17.png,,PRESENT,,PRESENT,ABSENT,45b0b1e6290949160d9de670ab039ae786348c02d9c06b0f5f1a7807a556c0e3,
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_18,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_효천고_2학기_기말_고1_기출/q18-solution.svg,ABSENT,,ABSENT,PRESENT,,47178b277a76acd5728ebf1819cb324c29e76d382bb5dccad1e639c3c2526e5c
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_19,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_2,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_20,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_22,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_23,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_3,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_4,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_INVERSE,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_5,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_8,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_효천고_2학기_기말_고1_기출/q08-solution.svg,ABSENT,,ABSENT,PRESENT,,746085484fc974729890b82d3bc5ee2397a71fef0b71aca3cef57bd1e5d772e6
h1:original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js_9,original/high/h1/2final/25_효천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js_12,original/high/h1/2mid/21_강남여고_2학기_중간_고1_기출.js,H15-SB-03,H15-SB-03-FUNCTION_RELATION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
