questionUid,examId,standardUnitKey,subUnitKey,graphRequirement,graphRole,graphGapDisposition,problemImageRef,solutionImageRef,problemImageStatus,problemVisualType,problemVisualStatus,solutionImageStatus,baselineProblemImageHash,baselineSolutionImageHash
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_6,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_매산여고_2학기_기말_고1_기출/q06-solution.svg,ABSENT,,ABSENT,PRESENT,,13005ef63f683fdcefa559bc433d027bd0067f5b769ce582f7984ddec71b9ecd
h1:original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js_7,original/high/h1/2final/24_매산여고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_매산여고_2학기_기말_고1_기출/q07-solution.svg,ABSENT,,ABSENT,PRESENT,,d0d5cbea9d41085ff2ee9fc5681c22e0cb33c1506c654af2a5a8d9d22b7e37db
h1:original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js_10,original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js_11,original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_제일고_2학기_기말_고1_기출/q11-solution.svg,ABSENT,,ABSENT,PRESENT,,08884712d44a6fb8544a93a08ce58fcfeb28e52da63ecf0800e818466107b01f
h1:original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js_12,original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_제일고_2학기_기말_고1_기출/q12-solution.svg,ABSENT,,ABSENT,PRESENT,,262a5b3aade02fb0662a63f3636159ea50a2e093c33dadd142e8925c5db27b2d
h1:original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js_13,original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_제일고_2학기_기말_고1_기출/q13-solution.svg,ABSENT,,ABSENT,PRESENT,,06fc8282d6b15d20e87a5ad76fae9a5fef2fc1eb9d413b2ca8bd6572c331ee51
h1:original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js_14,original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js_15,original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js_16,original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js_17,original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js_18,original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_GRAPH,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/24_제일고_2학기_기말_고1_기출/q18.png,,PRESENT,,PRESENT,ABSENT,9df153cbf0ddc874b651dc069cd634d46b3b48c415fdc834ff10efe64ec16e01,
h1:original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js_21,original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js,H15-SB-04,H15-SB-04-RATIONAL_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js_22,original/high/h1/2final/24_제일고_2학기_기말_고1_기출.js,H15-SB-05,H15-SB-05-IRRATIONAL_GRAPH,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/24_제일고_2학기_기말_고1_기출/q22-solution.svg,ABSENT,,ABSENT,PRESENT,,87ab19fc0702e3e2ec4e12b9e8718a101bff90e22519d7ce605eeb1bca9ed76d
h1:original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js_10,original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js_14,original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js_15,original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_금당고_2학기_기말_고1_기출/q15-solution.svg,ABSENT,,ABSENT,PRESENT,,148e218a125f75fdcf688eaf9145ab921213fda73455fcc6b17797cd6eb6005e
h1:original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js_16,original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_금당고_2학기_기말_고1_기출/q16.png,,PRESENT,,PRESENT,ABSENT,67139371d8dc2faed6a958072bca393a5de3f070a595b5bac1bb1b316cbed88f,
h1:original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js_19,original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js_20,original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js_22,original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_금당고_2학기_기말_고1_기출/q22-solution.svg,ABSENT,,ABSENT,PRESENT,,dad3bdaabe56432dab20389ad8c19f63abca36ff093f98dd1541134732a417c8
h1:original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js_6,original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_금당고_2학기_기말_고1_기출/q06.png,,PRESENT,,PRESENT,ABSENT,d39a7dd01f2c5b3fbd5d0445f98c0a0a228425f6d9cd00b0362b6b75b609a657,
h1:original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js_7,original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js_8,original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js_9,original/high/h1/2final/25_금당고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_금당고_2학기_기말_고1_기출/q09-solution.svg,ABSENT,,ABSENT,PRESENT,,8211a0b5db3dbc4d719459febb96248a896c48881b2a22e55f66e3642ed2adda
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_10,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_순천고_2학기_기말_고1_기출/q10.png,,PRESENT,,PRESENT,ABSENT,9ff29a8b53fc84cfbec62273f6060cf490b3f6422eed8ccf66130bf90b62a22c,
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_12,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_13,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,SOLUTION_VISUAL_PRESENT,assets/images/25_순천고_2학기_기말_고1_기출/q13.png,assets/images/25_순천고_2학기_기말_고1_기출/q13-solution.svg,PRESENT,,PRESENT,PRESENT,5e81f9c184e74e0a5e04598fa10f8fcae21e10ca4be3f58b199ab232d23aff7a,656716d251167e20dafc98cc7b7303b5d9f1a9486fb92c74c80e2032d7bbf6be
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_14,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_순천고_2학기_기말_고1_기출/q14-solution.svg,ABSENT,,ABSENT,PRESENT,,7a3a5afc6a810b9f6c3e06dbff6907b72002b3963b0420fa3c8312e8dc0536b9
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_15,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_순천고_2학기_기말_고1_기출/q15-solution.svg,ABSENT,,ABSENT,PRESENT,,188b50a459eb35fff1daa846c571e240f688e736f05d9dc26bb3e6a6294ce86f
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_17,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_순천고_2학기_기말_고1_기출/q17-solution.svg,ABSENT,,ABSENT,PRESENT,,de481a5d35a9cd510a2693f0d24bdafef0812236b7e3f389b060ac2d824e5ac3
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_18,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_순천고_2학기_기말_고1_기출/q18-solution.svg,ABSENT,,ABSENT,PRESENT,,62966cca5baadff5090c0a46547092be9b2a92e1a2b888afd4f0202704b1242b
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_19,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_21,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_22,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_23,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_순천고_2학기_기말_고1_기출/q23-solution.svg,ABSENT,,ABSENT,PRESENT,,31165389c75e36e8c06e77412939626e69c6b02bdabead208ea78f9410088eb1
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_3,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_4,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_순천고_2학기_기말_고1_기출/q4.png,,PRESENT,,PRESENT,ABSENT,30a3cd4d6c2d4a03ee7559425e32fda7b9ae4f6f2e24942fbd7d912cfb4ca7e1,
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_7,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_8,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js_9,original/high/h1/2final/25_순천고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js_10,original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_제일고_2학기_기말_고1_기출/q10.png,,PRESENT,,PRESENT,ABSENT,9ab459f7e6d20f9dfa0fdc210eeed5ea4f11c439d8eaf5fae8875c3a6b928e64,
h1:original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js_11,original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_제일고_2학기_기말_고1_기출/q11-solution.svg,ABSENT,,ABSENT,PRESENT,,5e190170ca090b30198a2ca1456997803a9b20ac6724f40ddb0124819ff91f97
h1:original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js_12,original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_제일고_2학기_기말_고1_기출/q12.png,,PRESENT,,PRESENT,ABSENT,0e37b5ca16abf325e8529469db976101fd3b2b966bbcb8443bce7c38d6923ff4,
h1:original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js_13,original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_제일고_2학기_기말_고1_기출/q13-solution.svg,ABSENT,,ABSENT,PRESENT,,0e8f6bcfddb7239e4299e94bc47b55f5ce5d04acb32287d60effdcac4ee72f7e
h1:original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js_14,original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_제일고_2학기_기말_고1_기출/q14-solution.svg,ABSENT,,ABSENT,PRESENT,,9a696b578a7d1a5eddf273f70d25f6e0adbe5c9f60735ef4a3bc74aab5581e5f
h1:original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js_15,original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js_16,original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js_17,original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_제일고_2학기_기말_고1_기출/q17.png,,PRESENT,,PRESENT,ABSENT,569b51b660358d391fb64d3318c56212a8dc21b961690d75072a42543468c28c,
h1:original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js_18,original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_제일고_2학기_기말_고1_기출/q18-solution.svg,ABSENT,,ABSENT,PRESENT,,9c5a1b7dc3625c5f3bb0afb2600732be001b181a0a54f2db50fb1bcdfee519e1
h1:original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js_20,original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_제일고_2학기_기말_고1_기출/q20-solution.svg,ABSENT,,ABSENT,PRESENT,,f5c92a5794e5884cbcf5b3c70565eb3f40188336885c3f6cf8f1c34c971cf560
h1:original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js_21,original/high/h1/2final/25_제일고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_1,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_팔마고_2학기_기말_고1_기출/q01.png,,PRESENT,,PRESENT,ABSENT,aab69ec0ef2acfb9aef68d353f20e81e92add01e4bf68cc70dc4179243b4c1e5,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_10,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_11,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_팔마고_2학기_기말_고1_기출/q11-solution.svg,ABSENT,,ABSENT,PRESENT,,4fe3bbfa67c566d8ed4a9fc08c8a871e8b98dafca67680460b608b71b5e6f1a5
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_14,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_팔마고_2학기_기말_고1_기출/q14-solution.svg,ABSENT,,ABSENT,PRESENT,,fac7d5c87fac8cb53f76979255c439e2751e0864f7a70f50eecf368236aca3cd
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_15,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_16,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_17,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_18,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_팔마고_2학기_기말_고1_기출/q18.png,,PRESENT,,PRESENT,ABSENT,8491fec960056130eba5f8b6b913e6a3f9bb13d2194de586f1f1a02962201e9f,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_19,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_팔마고_2학기_기말_고1_기출/q19.png,,PRESENT,,PRESENT,ABSENT,017873ddd1360e2c9e40ab6d5b5bbf8ab8b000efbe5ed4c81bcbfd6d5df740a4,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_2,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,UNADJUDICATED,PROBLEM_PRESENT_REVIEW,PRIORITY_1_GRAPH_GAP_CANDIDATE,assets/images/25_팔마고_2학기_기말_고1_기출/q02.png,,PRESENT,,PRESENT,ABSENT,776aa74a7f9ef5615644e0a1190a2f88bcff2d29195bdb3f4d6e5b69eda415ea,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_20,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_팔마고_2학기_기말_고1_기출/q20-solution.svg,ABSENT,,ABSENT,PRESENT,,c25fef2362d24371928c33e8b67467c9c2b8e5d4321eea18b09d90fb4afb4d8c
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_21,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-08,H22-C2-08-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_22,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-07,H22-C2-07-FUNCTION_COMPOSITION,UNADJUDICATED,SOLUTION_CANDIDATE,TRIAGE_NO_GRAPH_SIGNAL,,,ABSENT,,ABSENT,ABSENT,,
h1:original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js_23,original/high/h1/2final/25_팔마고_2학기_기말_고1_기출.js,H22-C2-09,H22-C2-09-FUNCTION_BASIC,UNADJUDICATED,SOLUTION_CANDIDATE,SOLUTION_VISUAL_PRESENT,,assets/images/25_팔마고_2학기_기말_고1_기출/q23-solution.svg,ABSENT,,ABSENT,PRESENT,,e0a7ad96de6cc029cedbe654e669a231e4f3ec02b78deeebb1a88712f8bfdc24
