curriculum,level,scope,L1,L2,L3,L4,L1_status,L2_status,L3_status,L4_status,curriculumApplicability,defaultSelectable,source
2015,middle,M2-1,유리수와 순환소수,유리수와 순환소수,순환소수,순환소수를 분수로,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,유리수와 순환소수,유리수와 순환소수,유리수와 소수 표현,분수를 소수로,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,유리수와 순환소수,유리수와 순환소수,유리수와 소수 표현,조건을 만족하는 유리수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,식의 계산,단항식의 계산,지수법칙,거듭제곱의 곱·몫,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,식의 계산,단항식의 계산,지수법칙,거듭제곱의 거듭제곱,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,식의 계산,단항식의 계산,단항식의 곱셈과 나눗셈,단항식의 곱셈,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,식의 계산,단항식의 계산,단항식의 곱셈과 나눗셈,단항식의 나눗셈,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,식의 계산,단항식의 계산,단항식의 곱셈과 나눗셈,혼합 계산,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,식의 계산,다항식의 계산,다항식의 덧셈과 뺄셈,동류항 정리,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,식의 계산,다항식의 계산,다항식의 덧셈과 뺄셈,괄호가 있는 계산,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,식의 계산,다항식의 계산,단항식과 다항식의 곱셈·나눗셈,분배법칙,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,식의 계산,다항식의 계산,단항식과 다항식의 곱셈·나눗셈,다항식을 단항식으로 나누기,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,식의 계산,다항식의 계산,식의 값과 활용,식의 값,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,식의 계산,다항식의 계산,식의 값과 활용,조건식 활용,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,일차부등식,부등식의 성질,부등식의 성질,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,일차부등식,부등식의 성질,수직선으로 해 표현,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,일차부등식,일차부등식의 풀이,기본형,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,일차부등식,일차부등식의 풀이,괄호·분수·소수가 있는 부등식,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,일차부등식,해의 조건,정수해 개수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,일차부등식,해의 조건,계수 조건,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,일차부등식의 활용,수량 관계,이상·이하 조건,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,일차부등식의 활용,수량 관계,최소·최대 정수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,일차부등식의 활용,거리·속력·시간,시간 제한,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,일차부등식의 활용,거리·속력·시간,거리 조건,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,일차부등식의 활용,비율·가격·도형,할인·이익,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,일차부등식의 활용,비율·가격·도형,도형의 길이·넓이 조건,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,연립일차방정식,연립방정식의 풀이,가감법,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,연립일차방정식,연립방정식의 풀이,대입법,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,연립일차방정식,해와 계수,해가 주어진 연립방정식,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,연립일차방정식,해와 계수,계수 결정,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,연립일차방정식,복잡한 꼴의 연립방정식,괄호가 있는 연립방정식,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,연립일차방정식,복잡한 꼴의 연립방정식,분수·소수가 있는 연립방정식,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,연립일차방정식,해가 특수한 연립방정식,해가 없거나 무수히 많은 경우,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,연립일차방정식,해가 특수한 연립방정식,계수 조건으로 해의 상태 판단,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,연립일차방정식의 활용,수와 개수,두 수 관계,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,연립일차방정식의 활용,수와 개수,개수·가격,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,연립일차방정식의 활용,속력·시간·거리,마주가기·따라가기,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,연립일차방정식의 활용,속력·시간·거리,강물·기차,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,연립일차방정식의 활용,농도·비율,농도 혼합,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,연립일차방정식의 활용,농도·비율,증감률,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,연립일차방정식의 활용,도형 활용,도형 조건을 이용한 연립방정식,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차부등식과 연립일차방정식,연립일차방정식의 활용,일의 양,일의 양과 작업률,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차함수,일차함수와 그 그래프,일차함수의 뜻,함숫값,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차함수,일차함수와 그 그래프,일차함수의 뜻,일차함수 판별,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차함수,일차함수와 그 그래프,일차함수의 그래프,기울기·절편,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차함수,일차함수와 그 그래프,일차함수의 그래프,그래프 그리기,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차함수,일차함수와 그 그래프,그래프의 성질,일차함수 그래프의 평행·일치,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차함수,일차함수와 그 그래프,그래프의 성질,증가·감소,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차함수,일차함수와 그 그래프,식 구하기,두 점으로 식 구하기,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차함수,일차함수와 그 그래프,식 구하기,기울기와 한 점으로 식 구하기,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차함수,일차함수와 일차방정식의 관계,방정식과 그래프,일차방정식의 그래프,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차함수,일차함수와 일차방정식의 관계,방정식과 그래프,x축·y축에 평행한 직선,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차함수,일차함수와 일차방정식의 관계,두 직선의 관계,교점과 연립방정식,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차함수,일차함수와 일차방정식의 관계,두 직선의 관계,두 직선의 평행·일치,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차함수,일차함수와 일차방정식의 관계,그래프 활용,넓이,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-1,일차함수,일차함수와 일차방정식의 관계,그래프 활용,조건에 따른 식 결정,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,삼각형의 성질,이등변삼각형,이등변삼각형의 성질,밑각,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,삼각형의 성질,이등변삼각형,이등변삼각형의 성질,꼭짓각의 이등분선,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,삼각형의 성질,이등변삼각형,이등변삼각형의 판정,두 각 조건,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,삼각형의 성질,이등변삼각형,이등변삼각형의 판정,수직이등분선 활용,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,삼각형의 성질,삼각형의 외심과 내심,외심,수직이등분선과 외심,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,삼각형의 성질,삼각형의 외심과 내심,외심,외심의 위치·각,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,삼각형의 성질,삼각형의 외심과 내심,내심,각의 이등분선과 내심,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,삼각형의 성질,삼각형의 외심과 내심,내심,내심과 거리,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,삼각형의 성질,삼각형의 외심과 내심,외접원·내접원 활용,반지름·각 계산,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,삼각형의 성질,삼각형의 외심과 내심,외접원·내접원 활용,외심·내심을 이용한 복합도형,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,사각형의 성질,평행사변형,평행사변형의 성질,변·각의 성질,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,사각형의 성질,평행사변형,평행사변형의 성질,평행사변형의 대각선 성질,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,사각형의 성질,평행사변형,평행사변형의 판정,변·각 조건,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,사각형의 성질,평행사변형,평행사변형의 판정,대각선 조건,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,사각형의 성질,평행사변형,넓이와 활용,평행선과 넓이,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,사각형의 성질,평행사변형,넓이와 활용,분할도형,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,사각형의 성질,여러 가지 사각형,직사각형·마름모·정사각형,각 사각형의 성질,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,사각형의 성질,여러 가지 사각형,직사각형·마름모·정사각형,특수 사각형의 대각선 성질,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,사각형의 성질,여러 가지 사각형,사다리꼴,등변사다리꼴,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,사각형의 성질,여러 가지 사각형,사다리꼴,중점 연결,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,사각형의 성질,여러 가지 사각형,사각형의 포함 관계,조건으로 사각형 판정,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,사각형의 성질,여러 가지 사각형,사각형의 포함 관계,성질 비교,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,도형의 닮음과 피타고라스 정리,도형의 닮음,닮은 도형,닮음비,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,도형의 닮음과 피타고라스 정리,도형의 닮음,닮은 도형,대응변·대응각,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,도형의 닮음과 피타고라스 정리,도형의 닮음,삼각형의 닮음,AA,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,도형의 닮음과 피타고라스 정리,도형의 닮음,삼각형의 닮음,SAS,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,도형의 닮음과 피타고라스 정리,도형의 닮음,삼각형의 닮음,SSS,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,도형의 닮음과 피타고라스 정리,도형의 닮음,닮음의 활용,길이,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,도형의 닮음과 피타고라스 정리,도형의 닮음,닮음의 활용,넓이·부피 비,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,도형의 닮음과 피타고라스 정리,평행선과 선분의 길이의 비,삼각형과 평행선,기본 비례,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,도형의 닮음과 피타고라스 정리,평행선과 선분의 길이의 비,삼각형과 평행선,평행선 판정,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,도형의 닮음과 피타고라스 정리,평행선과 선분의 길이의 비,평행선 사이 선분비,여러 평행선,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,도형의 닮음과 피타고라스 정리,평행선과 선분의 길이의 비,평행선 사이 선분비,사다리꼴,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,도형의 닮음과 피타고라스 정리,평행선과 선분의 길이의 비,비례 활용,미지 길이,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,도형의 닮음과 피타고라스 정리,평행선과 선분의 길이의 비,비례 활용,선분비를 이용한 복합도형,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,도형의 닮음과 피타고라스 정리,삼각형의 무게중심,중선과 무게중심,2:1 비,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,도형의 닮음과 피타고라스 정리,삼각형의 무게중심,중선과 무게중심,좌표·길이,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,도형의 닮음과 피타고라스 정리,삼각형의 무게중심,넓이와 무게중심,넓이 분할,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,도형의 닮음과 피타고라스 정리,삼각형의 무게중심,넓이와 무게중심,무게중심을 이용한 복합도형,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,도형의 닮음과 피타고라스 정리,피타고라스 정리,피타고라스 정리,직각삼각형의 변 길이,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,도형의 닮음과 피타고라스 정리,피타고라스 정리,피타고라스 정리,피타고라스 수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,도형의 닮음과 피타고라스 정리,피타고라스 정리,피타고라스 정리의 역,직각삼각형 판정,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,도형의 닮음과 피타고라스 정리,피타고라스 정리,피타고라스 정리의 역,삼각형의 각 판정,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,도형의 닮음과 피타고라스 정리,피타고라스 정리,도형에의 활용,평면도형 길이,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,도형의 닮음과 피타고라스 정리,피타고라스 정리,도형에의 활용,입체도형 거리,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,확률,경우의 수,합의 법칙과 곱의 법칙,단계별 선택,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,확률,경우의 수,합의 법칙과 곱의 법칙,중복 없이 세기,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,확률,경우의 수,배열과 선택,순서가 있는 경우,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,확률,경우의 수,배열과 선택,순서가 없는 경우,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,확률,경우의 수,도형·경로,최단경로,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,확률,경우의 수,도형·경로,도형의 개수,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,확률,확률,확률의 뜻,동등가능한 경우,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,확률,확률,확률의 뜻,확률 계산,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,확률,확률,확률의 성질,여사건,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,확률,확률,확률의 성질,사건의 합,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,확률,확률,확률의 활용,경우를 나누어 구하는 확률,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
2015,middle,M2-2,확률,확률,확률의 활용,연속 시행,RPM_VERIFIED,RPM_VERIFIED,CANONICAL_DRAFT,CANONICAL_DRAFT,DEFAULT_SCOPE,True,RPM_M2_2015
